String ID,Dev Notes / Context,Character Limit,Text,
Settings - Languages,Settings titles,64,Paramètres - Langues,
Heartbeat,Audio settings,64,Battement de cœur,
Music,Audio settings,64,Musique,
Screen resolution warning,Resolution settings,750,Avertissement résolution écran,
Data Collection,Settings,64,Collecte de données,
Equipment 1,Difficulty menu,64,Équipement 1,
Equipment 2,Difficulty menu,64,Équipement 2,
Equipment 3,Difficulty menu,64,Équipement 3,
Equipment 4,Difficulty menu,64,Équipement 4,
Equipment 5,Difficulty menu,64,Équipement 5,
Equipment 6,Difficulty menu,64,Équipement 6,
Skill Experience Multipler,Difficulty menu,64,Multiplicateur d'expérience de compétence,
You can not change difficulty settings in the main menu,Difficulty menu,128,Vous ne pouvez pas changer les paramètres de difficulté dans le menu principal,
Steam cloud warning,Steam cloud,512,Avertissement cloud Steam,
Cancel,General menus,16,Annuler,
Direct Input Devices,Gameplay settings,64,Périphériques Direct Input,
Gamepad Devices,Gameplay settings,64,Périphériques manette,
Toggle Sprint,Gameplay settings,64,Basculer sprint,
Food/Drink Animation,Gameplay settings,64,Animation nourriture/boisson,
Item Overlay Timer,Gameplay settings,64,Minuteur overlay objet,
Lost Focus Pause,Gameplay settings,64,Pause perte de focus,
Close-up of weapon,Controls menu,64,Gros plan arme,
Quick slot 1,Controls menu,64,Emplacement rapide 1,
Quick slot 2,Controls menu,64,Emplacement rapide 2,
Quick slot 3,Controls menu,64,Emplacement rapide 3,
Quick slot 4,Controls menu,64,Emplacement rapide 4,
Quick slot 5,Controls menu,64,Emplacement rapide 5,
Quick slot 6,Controls menu,64,Emplacement rapide 6,
Quick slot 7,Controls menu,64,Emplacement rapide 7,
Quick slot 8,Controls menu,64,Emplacement rapide 8,
Defaults,Controls menu,32,Par défaut,
scientiest's analyzer found in the forest,Item names or description,192,Analyseur du scientifique trouvé dans la forêt,
scientiest's analyzer found in the makeshift camp,Item names or description,192,Analyseur du scientifique trouvé au camp improvisé,
Lost document found in the makeshift camp,Item names or description,192,Document perdu trouvé au camp improvisé,
Key used to enter the laboratory in the makeshift camp,Item names or description,192,Clé utilisée pour entrer dans le laboratoire au camp improvisé,
Single use key used to open the locked room in the police station located in the village,Item names or description,192,Clé à usage unique pour ouvrir la pièce verrouillée au poste de police du village,
Key used to access the turbine room in the mall basement,Item names or description,192,Clé pour accéder à la salle des turbines au sous-sol du centre commercial,
Immediate use of food and drink in the bunker without the animation,Item names or description,192,Utilisation immédiate de nourriture et boisson dans le bunker sans animation,
Lost backpack found in the makeshift camp,Item names or description,192,Sac à dos perdu trouvé au camp improvisé,
Key used to access the secret extraction point in the mall basement,Item names or description,192,Clé pour accéder au point d'extraction secret au sous-sol du centre commercial,
scientiest's analyzer found in the industrial area,Item names or description,192,Analyseur du scientifique trouvé dans la zone industrielle,
Key used to access 2nd storage room of oil factory,Item names or description,192,Clé pour accéder à la 2e salle de stockage de l'usine pétrolière,
Lost document found in the industrial area,Item names or description,192,Document perdu trouvé dans la zone industrielle,
Key used to access the office room in the mall basement,Item names or description,192,Clé pour accéder à la salle de bureau au sous-sol du centre commercial,
Analyzer found near a big chemical anomaly,Item names or description,192,Analyseur trouvé près d'une grande anomalie chimique,
Key used to access the turbine room of the oil factory,Item names or description,192,Clé pour accéder à la salle des turbines de l'usine pétrolière,
Documents found in the motel,Item names or description,192,Documents trouvés au motel,
Single use key used to enter the main room of the laboratory,Item names or description,192,Clé à usage unique pour entrer dans la pièce principale du laboratoire,
Take The Potion PR,Item names or description,192,Prendre la Potion PR,
Key used to access the locked room in the tech store in the mall,Item names or description,192,Clé pour accéder à la pièce verrouillée dans le magasin tech du centre commercial,
Time required for the overlay showing the statistics of an object to appear,Item names or description,192,Temps requis pour que l'overlay affichant les stats d'un objet apparaisse,
Analyzer found near a medium fire anomaly,Item names or description,192,Analyseur trouvé près d'une anomalie feu moyenne,
Single use key used to enter the supply room of the laboratory,Item names or description,192,Clé à usage unique pour entrer dans la salle des fournitures du laboratoire,
The guy who saved me from that strange crystal left me this key. Maybe i should investigate more,Item names or description,192,Le type qui m'a sauvé de ce cristal étrange m'a laissé cette clé. Peut-être que je devrais enquêter plus,
scientiest's analyzer found in the mall,Item names or description,192,Analyseur du scientifique trouvé au centre commercial,
Single use key used to access the locked room in the gun store in the mall,Item names or description,192,Clé à usage unique pour accéder à la pièce verrouillée dans le magasin d'armes du centre commercial,
Analyzer found near a medium chemical anomaly,Item names or description,192,Analyseur trouvé près d'une anomalie chimique moyenne,
Key used to access 1st storage room of oil factory,Item names or description,192,Clé pour accéder à la 1re salle de stockage de l'usine pétrolière,
Use this item to build lights,Item names or description,192,Utilisez cet objet pour construire des lumières,
Key used to access the locked room in svaruski store in the mall,Item names or description,192,Clé pour accéder à la pièce verrouillée dans le magasin Svaruski au centre commercial,
scientiest's analyzer found in the swamp,Item names or description,192,Analyseur du scientifique trouvé dans le marais,
Use this item to increase your storage stashes by 1,Item names or description,192,Utilisez cet objet pour augmenter vos caches de stockage de 1,
Wilfon Cigarette,Item names,48,Cigarette Wilfon,
boar meat,Item names,48,Viande de sanglier,
Bread,Item names,48,Pain,
Rotten Bread,Item names,48,Pain pourri,
Butter,Item names,48,Beurre,
Canned beans,Item names,48,Haricots en conserve,
Cheese,Item names,48,Fromage,
Rotten Cheese,Item names,48,Fromage pourri,
Chips,Item names,48,Chips,
Generic cola,Item names,48,Cola générique,
Crackers,Item names,48,Crackers,
Crackers,Item names,48,Crackers,
Cup of coffee,Item names,48,Tasse de café,
Cup of Tea,Item names,48,Tasse de thé,
Egg,Item names,48,Œuf,
Boiled egg,Item names,48,Œuf dur,
Cooked egg,Item names,48,Œuf cuit,
Rotten Egg,Item names,48,Œuf pourri,
Energy drink,Item names,48,Boisson énergisante,
Fruit Juice,Item names,48,Jus de fruit,
Generic chocolate,Item names,48,Chocolat générique,
Hamburger,Item names,48,Hamburger,
Cooked meat,Item names,48,Viande cuite,
meatballs,Item names,48,Boulettes de viande,
Milk,Item names,48,Lait,
Rotten Milk,Item names,48,Lait pourri,
MRE,Item names,48,MRE,
Pasta,Item names,48,Pâtes,
Cooked pasta,Item names,48,Pâtes cuites,
Raw meat,Item names,48,Viande crue,
Molbaro Cigarette,Item names,48,Cigarette Molbaro,
Red Wine,Item names,48,Vin rouge,
Premium chocolate,Item names,48,Chocolat premium,
Salami,Item names,48,Salami,
Rotten Salami,Item names,48,Salami pourri,
Sandwich with Butter,Item names,48,Sandwich au beurre,
Sandwich with meat,Item names,48,Sandwich à la viande,
Sandwich with salami,Item names,48,Sandwich au salami,
Sandwich with wurstel,Item names,48,Sandwich au wurstel,
Stew with meat and bean,Item names,48,Ragoût viande et haricots,
Canned fish,Item names,48,Poisson en conserve,
Tushonka,Item names,48,Tushonka,
Vodka,Item names,48,Vodka,
Bottle of water,Item names,48,Bouteille d'eau,
Bottle of rotten water,Item names,48,Bouteille d'eau pourrie,
whisky,Item names,48,Whisky,
Wolf meat,Item names,48,Viande de loup,
Wurstel,Item names,48,Wurstel,
zombie meat,Item names,48,Viande de zombie,
All NPCs will drop their armor. The durability of the armor depends on how many hits they took.,Difficulty menu tooltips,512,Tous les PNJ laisseront tomber leur armure. La durabilité de l'armure dépend du nombre de coups reçus.,
Factor by which the value of an item is multiplied when selling it.\nExample: an item with a value of 100 Rubles will be bought for 100 and sold for 100 x Sell Multiplier,Difficulty menu tooltips,512,Facteur par lequel la valeur d'un objet est multipliée lors de la vente.\nExemple : un objet valant 100 roubles sera acheté 100 et vendu 100 x Multiplicateur de vente,
Factor that will be multiplied to the price of each service provided by NPCs in the bunker,Difficulty menu tooltips,512,Facteur multiplié au prix de chaque service fourni par les PNJ dans le bunker,
Factor that will be multiplied to the reputation obtained at the end of each Hunt.,Difficulty menu tooltips,512,Facteur multiplié à la réputation obtenue à la fin de chaque chasse,
Multiplication factor of the number of each individual item in a container.,Difficulty menu tooltips,512,Facteur de multiplication du nombre de chaque objet individuel dans un conteneur,
Multiplication factor of the number of items contained in each container.,Difficulty menu tooltips,512,Facteur de multiplication du nombre d'objets contenus dans chaque conteneur,
Multiplication factor of the number of money a trader has.,Difficulty menu tooltips,512,Facteur de multiplication de la quantité d'argent qu'un marchand possède,
Multiplier whereby all items sold by merchants are multiplied,Difficulty menu tooltips,512,Multiplicateur appliqué à tous les objets vendus par les marchands,
Note: this value is applied only to the damage received by the player.,Difficulty menu tooltips,512,Note : cette valeur s'applique uniquement aux dégâts subis par le joueur,
Unused. NPCs will always drop armor,Difficulty menu tooltips,512,Inutilisé. Les PNJ laisseront toujours tomber leur armure,
"Upon death, the save files related to the slot used will be deleted.\nNote: All crashes are not recognized as death, nevertheless the use of this setting is not recommended until the game is bug-free.",Difficulty menu tooltips,512,"À la mort, les fichiers de sauvegarde liés au slot utilisé seront supprimés.\nNote : Les crashs ne sont pas reconnus comme mort, mais l'utilisation de ce paramètre n'est pas recommandée tant que le jeu n'est pas exempt de bugs",
